,t,x,trivial,ukf,ukfr,pf
0,0.0,0.23359829283402855,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05
1,0.001000100010001,0.2339304062064576,0.03836597305734728,0.20003,0.20003,0.30587964480646274
2,0.002000200020002,0.23277157680835553,0.038486831752221916,0.20006000000000002,0.20006000000000002,0.0738559449810665
3,0.003000300030003,0.23731265769043366,0.038400935902388064,0.20009000000000002,0.20009000000000002,0.07392270738179385
4,0.004000400040004,0.2521475568212162,0.038049426620112084,0.20012,0.20012,0.07399220637036372
5,0.005000500050005001,0.2526896813944102,0.038682826943072963,0.20014999999999997,0.20014999999999997,0.07393675542194364
6,0.006000600060006,0.25766404798827347,0.038808234105251006,0.20017999999999994,0.20017999999999994,0.0739538942723243
7,0.0070007000700070005,0.26188085449860127,0.03912301956547668,0.20020999999999997,0.20020999999999997,0.07396849172824797
8,0.008000800080008,0.25258454144271153,0.04092335261125986,0.20023999999999995,0.20023999999999995,0.07406393222019375
9,0.009000900090009001,0.2551365765971531,0.03988538060800583,0.2002699999999999,0.2002699999999999,0.07406529964228463
10,0.010001000100010001,0.2529114797881,0.04060201567470406,0.2002999999999999,0.2002999999999999,0.07405007417585958
11,0.011001100110011002,0.24900913208612876,0.039599683746337586,0.20032629690301254,0.20032629690301254,0.07419465303079219
12,0.012001200120012,0.23906329602516743,0.03824923465416434,0.20035629690301252,0.20035629690301252,0.00781841429961943
13,0.013001300130013,0.236802669702374,0.03928342173957498,0.20038629690301252,0.20038629690301252,0.00781430999689991
14,0.014001400140014001,0.23885387279064463,0.03974322738218984,0.20041629690301246,0.20041629690301246,0.007800144524934097
15,0.015001500150015001,0.23912435215355826,0.0399375966972382,0.20044629690301247,0.20044629690301247,0.007796886382958814
16,0.016001600160016,0.25521429155725345,0.03893532077022509,0.20047629690301244,0.20047629690301244,0.00777695672395488
17,0.017001700170017002,0.2471693541687944,0.03864617456909808,0.20050629690301244,0.20050629690301244,0.0077885321472359065
18,0.018001800180018002,0.2477795194921475,0.03775977901170808,0.20053629690301245,0.20053629690301245,0.007840139344181074
19,0.019001900190019003,0.23779946362876397,0.037460793249426416,0.20056629690301242,0.20056629690301242,0.007832529281603695
20,0.020002000200020003,0.23111876057807665,0.03733027315709333,0.20059629690301245,0.20059629690301245,0.007857722598601546
