,t,x,trivial,ukf,ukfr,pf
0,0.0,0.141549923437771,3e-07,3e-07,3e-07,3e-07
1,0.001000100010001,0.144041207196797,0.030152237027351713,0.11661921282837415,0.11661921282837415,0.31021132227735165
2,0.002000200020002,0.14767470573393046,0.030092894420399547,0.11662026197469956,0.11662026197469956,0.00012437554089542302
3,0.003000300030003,0.15066846655954694,0.03002418313037461,0.11662131328578097,0.11662131328578097,0.0001309388182266105
4,0.004000400040004,0.1539769665027138,0.030126141238916947,0.1166223680633044,0.1166223680633044,0.0001387400784987691
5,0.005000500050005001,0.1572090834064347,0.030158036259571464,0.11662342761893632,0.11662342761893632,0.00014549190098117853
6,0.006000600060006,0.16012297455584326,0.03035736536771161,0.11662449327796413,0.11662449327796413,0.00015334294244794377
7,0.0070007000700070005,0.16267595196594561,0.030427980799632392,0.11662556638291444,0.11662556638291444,0.00016237402033768308
8,0.008000800080008,0.16601087537570333,0.030437392457240198,0.11662664829714454,0.11662664829714454,0.00017151236856461562
9,0.009000900090009001,0.16863182047752523,0.030450643269565376,0.11662774040840553,0.11662774040840553,0.00018152530818912877
10,0.010001000100010001,0.1715288381889692,0.030427049854172612,0.11662884413237513,0.11662884413237513,0.0001921247835457111
11,0.011001100110011002,0.17389537007455907,0.03047721133055594,0.03677248869432222,0.03677248869432222,0.00020337892861849874
12,0.012001200120012,0.17676473981542035,0.03051584810517084,0.03677358860936553,0.03677358860936553,1.3486809966651605e-05
13,0.013001300130013,0.1799102979647018,0.030459992074329895,0.036774704555455326,0.036774704555455326,1.4313689120368072e-05
14,0.014001400140014001,0.18376555452837415,0.03055560915285873,0.036775838095564756,0.036775838095564756,1.513154275407676e-05
15,0.015001500150015001,0.1862536719453536,0.03046222894693098,0.0367769908375892,0.0367769908375892,1.6137450235737535e-05
16,0.016001600160016,0.18911264333568104,0.030469372977479304,0.036778164437711605,0.036778164437711605,1.709279615478414e-05
17,0.017001700170017002,0.19220401599456075,0.03034186343685317,0.0367793606037597,0.0367793606037597,1.810546033413465e-05
18,0.018001800180018002,0.19495358453464492,0.030362463712788484,0.03678058109855864,0.03678058109855864,1.9126009391966825e-05
19,0.019001900190019003,0.196894637533001,0.030322786336605113,0.03678182774328331,0.03678182774328331,2.0441879569519313e-05
20,0.020002000200020003,0.1996052016934389,0.0302729278355078,0.03678310242081275,0.03678310242081275,2.1523183308930488e-05
21,0.021002100210021003,0.20240583333655898,0.030229046084083284,0.0021778670074285786,0.0021778670074285786,2.295313067154643e-05
22,0.022002200220022004,0.20508999528449318,0.03021289336401075,0.0021794018950014736,0.0021794018950014736,0.00041612766127156037
23,0.023002300230023004,0.2063461790576292,0.03018591629376551,0.00218097568578082,0.00218097568578082,0.00043355013175061876
24,0.024002400240024,0.20956150322288705,0.030254525774349488,0.0021825906482205045,0.0021825906482205045,0.000453197002066609
25,0.025002500250025,0.21146657060526716,0.030271152889239948,0.0021842491317210487,0.0021842491317210487,0.0004730752268760908
26,0.026002600260026,0.21447887898675336,0.030229293577377102,0.0021859535703610505,0.0021859535703610505,0.0004927857316398878
27,0.027002700270027002,0.21573087749140277,0.030229730565637818,0.002187706486718927,0.002187706486718927,0.0005145423070627423
28,0.028002800280028002,0.21786319929596246,0.030194521158452652,0.0021895104957830066,0.0021895104957830066,0.0005374472725854142
29,0.029002900290029002,0.22036884617052938,0.030211091983245637,0.0021913683089445335,0.0021913683089445335,0.0005611193033721722
30,0.030003000300030003,0.2231842205517303,0.030202807729726677,0.00219328273806482,0.00219328273806482,0.0005864609216310333
31,0.031003100310031003,0.2260979159169322,0.030224800569433736,0.0005665879714702473,0.0005665879714702473,0.0006111836450697687
32,0.032003200320032,0.2284969693454404,0.030293815867086227,0.0005703921900355295,0.0005703921900355295,0.0002475339850849829
33,0.033003300330033,0.23096664264396674,0.030219732996697175,0.0005744317870922649,0.0005744317870922649,0.0002604209596651149
34,0.034003400340034004,0.2335530417832405,0.03022408308776663,0.0005787196916065371,0.0005787196916065371,0.00027310735993115484
35,0.035003500350035,0.23683909994379204,0.030304479914776878,0.0005832694259230312,0.0005832694259230312,0.00028599140367666206
36,0.036003600360036005,0.23884352973578526,0.030245774128105873,0.0005880951320113752,0.0005880951320113752,0.00030040872675693203
37,0.037003700370037,0.24140964742625728,0.03022474381511498,0.0005932115866519839,0.0005932115866519839,0.0003135651517068417
38,0.038003800380038005,0.24329959469428203,0.03029847559230959,0.0005986342080177007,0.0005986342080177007,0.00032818693503940306
39,0.039003900390039,0.24630418048301997,0.03027532938445518,0.0006043790576968806,0.0006043790576968806,0.00034357862401122934
40,0.040004000400040006,0.24834132295951022,0.030294561601002995,0.0006104628420851552,0.0006104628420851552,0.0003596658707791448
41,0.041004100410041,0.25006623085586843,0.030320472422716627,0.00027238773939642383,0.00027238773939642383,0.00037536139335956736
42,0.04200420042004201,0.2522864859363504,0.030344660004089075,0.0002701985968827956,0.0002701985968827956,2.3985196689208804e-06
43,0.043004300430043,0.2543301422553205,0.030430585306481617,0.0002690587476678141,0.0002690587476678141,2.7179893604743685e-06
44,0.04400440044004401,0.2568396377653504,0.03042304307178336,0.0002690462945273956,0.0002690462945273956,3.0561050299001997e-06
45,0.045004500450045004,0.2590102944091188,0.030441846184875877,0.0002702428489015863,0.0002702428489015863,3.3615515351443427e-06
46,0.04600460046004601,0.2620347104245257,0.030534828736725084,0.000272733369431119,0.000272733369431119,3.6403466671449274e-06
47,0.047004700470047005,0.26405700235397944,0.030521043745173997,0.0002766061969230414,0.0002766061969230414,3.8096906412103902e-06
48,0.048004800480048,0.26535656885941333,0.030439776662195234,0.0002819531939437015,0.0002819531939437015,4.007859972575511e-06
49,0.049004900490049005,0.2680686062383169,0.03041485361750316,0.00028886990160937866,0.00028886990160937866,4.31837829434077e-06
50,0.05000500050005,0.2702572363695014,0.03039751584547774,0.0002974556811913183,0.0002974556811913183,4.469227697957359e-06
51,0.051005100510051006,0.2734890079343217,0.030527051585027182,0.0002069159338725322,0.0002069159338725322,4.686889032414044e-06
52,0.052005200520052,0.27574333544716134,0.030532345815949484,0.0002104418135452712,0.0002104418135452712,4.869993138540237e-06
53,0.05300530053005301,0.2784301965744175,0.03051719995003476,0.0002156156897753081,0.0002156156897753081,5.128516238092927e-06
54,0.054005400540054004,0.28104483349425186,0.030632358110867414,0.00022253871526186958,0.00022253871526186958,5.575332590473065e-06
55,0.05500550055005501,0.28365011082468977,0.030622973052161294,0.00023131569187281333,0.00023131569187281333,5.868434085634755e-06
56,0.056005600560056004,0.28566919382494727,0.030579246337348553,0.0002420551158523287,0.0002420551158523287,6.170198526049485e-06
57,0.05700570057005701,0.28705129420630954,0.030482539797227037,0.0002548692210312341,0.0002548692210312341,6.529100432559851e-06
58,0.058005800580058005,0.28947961278144113,0.03048669184001877,0.00026987401995646034,0.00026987401995646034,6.992772449309755e-06
59,0.05900590059005901,0.2914477627643087,0.03041848792251959,0.00028718934276674774,0.00028718934276674774,7.161057952895631e-06
60,0.060006000600060005,0.29322361098695066,0.03045525582360938,0.00030693887352240185,0.00030693887352240185,7.536385112982697e-06
61,0.06100610061006101,0.29532230354664263,0.030442373251411952,0.0001889410119938886,0.0001889410119938886,7.98954877650675e-06
62,0.062006200620062006,0.29799210517003527,0.030445984978482166,0.00019667895166821837,0.00019667895166821837,8.02728690896029e-06
63,0.063006300630063,0.3007240480807587,0.030414247411608836,0.00020552697897735929,0.00020552697897735929,8.291838958337115e-06
64,0.064006400640064,0.30186080635820806,0.03039267772681381,0.00021555595143435215,0.00021555595143435215,8.686037167370143e-06
65,0.06500650065006501,0.304981296521308,0.030425998240781738,0.00022683966902799525,0.00022683966902799525,8.933685823450364e-06
66,0.066006600660066,0.3069873538004868,0.030429466992133287,0.00023945493343650856,0.00023945493343650856,9.308495160414258e-06
67,0.067006700670067,0.30896704377888223,0.03037011107139604,0.00025348160620808244,0.00025348160620808244,9.493807705206965e-06
68,0.06800680068006801,0.31154406118106864,0.030362879225701123,0.0002690026657859083,0.0002690026657859083,9.84886331982983e-06
69,0.06900690069006901,0.3131854410635453,0.03031426016920321,0.00028610426326712704,0.00028610426326712704,1.0218053914743691e-05
70,0.07000700070007,0.3161113407470667,0.030325173890979995,0.00030487577679260547,0.00030487577679260547,1.0521733521314172e-05
71,0.071007100710071,0.3172554271922334,0.030244596515938887,0.00018497262060394585,0.00018497262060394585,1.0907878736467952e-05
72,0.07200720072007201,0.31920933589524786,0.030198901893059397,0.000192746799896091,0.000192746799896091,1.1069093794214136e-05
73,0.07300730073007301,0.3221754200166674,0.030225574841967907,0.0002012710170525634,0.0002012710170525634,1.1601671843075757e-05
74,0.074007400740074,0.3244459213061554,0.030247853661035422,0.00021059197397170647,0.00021059197397170647,1.2026054792769929e-05
75,0.075007500750075,0.3257998954068009,0.0302078546832118,0.0002207583691879221,0.0002207583691879221,1.225108658056667e-05
76,0.07600760076007601,0.32819518276481774,0.03018593346352023,0.00023182094118567108,0.00023182094118567108,1.2735968615910401e-05
77,0.07700770077007701,0.33036437764292403,0.030176635996106788,0.0002438325116404244,0.0002438325116404244,1.2984574333031296e-05
78,0.078007800780078,0.3326286553564044,0.030172050599314947,0.00025684802855553115,0.00025684802855553115,1.3446316571758875e-05
79,0.07900790079007901,0.33439345014978655,0.030167409877786378,0.0002709246092670073,0.0002709246092670073,1.3531300173509304e-05
80,0.08000800080008001,0.3368573370950907,0.030214896251024147,0.00028612158329021823,0.00028612158329021823,1.3842640641227393e-05
81,0.081008100810081,0.3396684400864797,0.030149873821308303,0.00017776409853272312,0.00017776409853272312,1.3824401277718558e-05
82,0.082008200820082,0.3412529295223464,0.030159135833902374,0.0001853806820721277,0.0001853806820721277,1.3556686450523406e-05
83,0.08300830083008301,0.3433472348736285,0.030102731666828437,0.00019363192561782757,0.00019363192561782757,1.3795640444737288e-05
84,0.08400840084008401,0.34602083395836175,0.03001228904631074,0.00020255541850293116,0.00020255541850293116,1.3966653991410053e-05
85,0.085008500850085,0.34892638512127233,0.030126621659913387,0.00021219025798556026,0.00021219025798556026,1.44231659873576e-05
86,0.086008600860086,0.3504574919354881,0.030081515274326044,0.00022257707872553798,0.00022257707872553798,1.4483754769079019e-05
