t,x,trivial,ukf,ukfr,pf
0.0,-0.28535251123729116,0.0,0.0,0.0,0.0
0.001000100010001,-0.27839003157928127,-0.11498941522268162,0.0,0.0,0.0013107470018123978
0.002000200020002,-0.28925296694990443,-0.11499535736199365,0.0,0.0,0.301539885152919
0.003000300030003,-0.2992393261682338,-0.11171292331717828,-2.220446049250313e-16,-2.220446049250313e-16,0.30157267493424605
0.004000400040004,-0.2911268784354345,-0.11333137027278442,0.0,0.0,0.30165821213317134
0.005000500050005001,-0.2914507794104054,-0.11500712776873752,-2.220446049250313e-16,-2.220446049250313e-16,0.3018191529643993
0.006000600060006,-0.2890739641976965,-0.11354041018094621,0.0,0.0,0.3022377703081988
0.0070007000700070005,-0.2901948333959188,-0.11336927033638906,2.220446049250313e-16,2.220446049250313e-16,0.3021379938343844
0.008000800080008,-0.29197599548415565,-0.11186830580562143,0.0,0.0,0.30178054632160956
0.009000900090009001,-0.2902121281447307,-0.11210851627246421,0.0,0.0,0.3016980599005611
0.010001000100010001,-0.29108286933506966,-0.10996979141362426,0.0,0.0,0.3019364755759407
0.011001100110011002,-0.29583464692382433,-0.11236568661888983,0.00043080264367210063,0.00043080264367210063,0.30200350814972304
0.012001200120012,-0.29464148060973167,-0.11190536739983308,0.0004308026436716794,0.0004308026436716794,0.7235487939036214
0.013001300130013,-0.29723527381026216,-0.11299235332286202,0.0004308026436714574,0.0004308026436714574,0.7235545524173826
0.014001400140014001,-0.295395857585399,-0.11197012690707928,0.0004308026436714574,0.0004308026436714574,0.7236428032220067
0.015001500150015001,-0.28600473523111775,-0.11573170934745461,0.0004308026436714574,0.0004308026436714574,0.7236563563802456
0.016001600160016,-0.28713712052420926,-0.11827953328305721,0.0004308026436714574,0.0004308026436714574,0.7239383182473601
0.017001700170017002,-0.29010465940784413,-0.116406830554177,0.00043080264367123533,0.00043080264367123533,0.723850827819759
0.018001800180018002,-0.2992902633554743,-0.11773321154863728,0.00043080264367123533,0.00043080264367123533,0.723893760325059
0.019001900190019003,-0.2956464669155476,-0.1178152675217363,0.00043080264367123533,0.00043080264367123533,0.7239733951175709
0.020002000200020003,-0.3002456053152791,-0.1192016359400492,0.00043080264367123533,0.00043080264367123533,0.7238313173240436
0.021002100210021003,-0.3091316588181393,-0.12152261550881815,-0.016324456799924243,-0.016324456799924243,0.7238986160267616
0.022002200220022004,-0.3029750217786403,-0.11894880766148881,-0.016324456799924114,-0.016324456799924114,0.6546464803802907
0.023002300230023004,-0.3053023254073347,-0.11826215081199012,-0.016324456799923892,-0.016324456799923892,0.6545465984991333
0.024002400240024,-0.30096387893413046,-0.1195910576423945,-0.016324456799923448,-0.016324456799923448,0.6544999311092236
0.025002500250025,-0.2917887708888499,-0.11698323709932781,-0.01632445679992367,-0.01632445679992367,0.6543651459242875
0.026002600260026,-0.29151883299064735,-0.11758578585278893,-0.016324456799923448,-0.016324456799923448,0.6545847969150468
0.027002700270027002,-0.28875827160297085,-0.11711357499559141,-0.01632445679992367,-0.01632445679992367,0.6542863149352798
0.028002800280028002,-0.28255624966188353,-0.11733475160415911,-0.016324456799923892,-0.016324456799923892,0.6539707104834807
0.029002900290029002,-0.27877590572946503,-0.11879296357895011,-0.016324456799924114,-0.016324456799924114,0.6537910863689699
0.030003000300030003,-0.2748790129455418,-0.11917595050982208,-0.016324456799923892,-0.016324456799923892,0.6536548697163788
